#PressureID,Time,Timestamp,TopLeft,BottomLeft,BottomRight,TopRight
0,5.903,Mon Jul 02 10:44:50.880 2018,95,268,141,74
410,12.042,Mon Jul 02 10:44:57.019 2018,98,281,138,75
411,12.064,Mon Jul 02 10:44:57.040 2018,94,280,141,74
412,12.072,Mon Jul 02 10:44:57.049 2018,90,279,140,73
413,12.082,Mon Jul 02 10:44:57.059 2018,95,281,139,74
414,12.096,Mon Jul 02 10:44:57.073 2018,92,278,137,75
415,12.125,Mon Jul 02 10:44:57.102 2018,93,278,133,72
416,12.129,Mon Jul 02 10:44:57.106 2018,94,280,137,72
417,12.144,Mon Jul 02 10:44:57.121 2018,95,281,135,74
418,12.147,Mon Jul 02 10:44:57.124 2018,93,280,133,71
419,12.172,Mon Jul 02 10:44:57.149 2018,91,282,138,79
420,12.18,Mon Jul 02 10:44:57.157 2018,93,281,139,66
421,12.193,Mon Jul 02 10:44:57.170 2018,95,279,140,79
422,12.217,Mon Jul 02 10:44:57.194 2018,93,280,139,74
423,12.241,Mon Jul 02 10:44:57.219 2018,90,284,145,72
424,12.25,Mon Jul 02 10:44:57.228 2018,88,279,138,87
425,12.268,Mon Jul 02 10:44:57.245 2018,90,281,144,72
426,12.272,Mon Jul 02 10:44:57.250 2018,95,280,138,74
427,12.279,Mon Jul 02 10:44:57.256 2018,92,278,139,71
428,12.327,Mon Jul 02 10:44:57.305 2018,95,280,138,74
429,12.343,Mon Jul 02 10:44:57.320 2018,92,277,137,79
430,12.347,Mon Jul 02 10:44:57.323 2018,88,280,139,74
431,12.353,Mon Jul 02 10:44:57.329 2018,94,277,134,72
432,12.371,Mon Jul 02 10:44:57.347 2018,94,280,138,73
433,12.404,Mon Jul 02 10:44:57.381 2018,98,279,129,68
434,12.416,Mon Jul 02 10:44:57.393 2018,91,280,138,72
435,12.42,Mon Jul 02 10:44:57.397 2018,95,281,140,62
436,12.446,Mon Jul 02 10:44:57.423 2018,94,283,140,72
437,12.476,Mon Jul 02 10:44:57.453 2018,94,280,139,68
438,12.487,Mon Jul 02 10:44:57.464 2018,92,284,143,75
439,12.516,Mon Jul 02 10:44:57.493 2018,95,280,139,73
440,12.525,Mon Jul 02 10:44:57.502 2018,90,280,139,75
441,12.528,Mon Jul 02 10:44:57.505 2018,95,280,138,74
442,12.533,Mon Jul 02 10:44:57.510 2018,92,279,139,70
443,12.539,Mon Jul 02 10:44:57.516 2018,95,280,138,73
444,12.544,Mon Jul 02 10:44:57.521 2018,94,278,137,79
445,12.623,Mon Jul 02 10:44:57.600 2018,89,282,138,74
446,12.626,Mon Jul 02 10:44:57.603 2018,94,276,136,73
447,12.63,Mon Jul 02 10:44:57.607 2018,94,276,139,74
448,12.634,Mon Jul 02 10:44:57.612 2018,94,279,134,72
449,12.638,Mon Jul 02 10:44:57.616 2018,92,280,138,72
450,12.646,Mon Jul 02 10:44:57.623 2018,93,278,143,75
451,12.665,Mon Jul 02 10:44:57.642 2018,103,281,138,74
452,12.683,Mon Jul 02 10:44:57.660 2018,95,279,139,76
453,12.686,Mon Jul 02 10:44:57.664 2018,88,278,141,75
454,12.706,Mon Jul 02 10:44:57.683 2018,95,280,138,73
455,12.717,Mon Jul 02 10:44:57.693 2018,95,278,141,74
456,12.738,Mon Jul 02 10:44:57.714 2018,95,277,142,74
457,12.763,Mon Jul 02 10:44:57.740 2018,96,278,136,72
458,12.769,Mon Jul 02 10:44:57.746 2018,94,280,138,74
459,12.783,Mon Jul 02 10:44:57.759 2018,94,282,132,69
460,12.793,Mon Jul 02 10:44:57.769 2018,96,282,139,71
461,12.807,Mon Jul 02 10:44:57.783 2018,93,280,139,71
462,12.831,Mon Jul 02 10:44:57.807 2018,94,279,139,71
463,12.842,Mon Jul 02 10:44:57.818 2018,94,279,139,72
464,12.86,Mon Jul 02 10:44:57.837 2018,92,283,142,74
465,12.875,Mon Jul 02 10:44:57.852 2018,95,280,138,75
466,12.887,Mon Jul 02 10:44:57.863 2018,90,279,144,79
467,12.915,Mon Jul 02 10:44:57.892 2018,95,280,138,77
468,12.92,Mon Jul 02 10:44:57.897 2018,88,278,138,73
469,12.948,Mon Jul 02 10:44:57.925 2018,97,280,139,79
470,12.956,Mon Jul 02 10:44:57.933 2018,92,277,136,75
471,12.979,Mon Jul 02 10:44:57.956 2018,94,276,142,74
472,12.989,Mon Jul 02 10:44:57.966 2018,93,276,135,74
473,13.032,Mon Jul 02 10:44:58.009 2018,98,276,143,74
474,13.09,Mon Jul 02 10:44:58.067 2018,94,280,128,68
475,13.094,Mon Jul 02 10:44:58.070 2018,96,280,133,75
476,13.101,Mon Jul 02 10:44:58.077 2018,93,280,139,64
477,13.104,Mon Jul 02 10:44:58.081 2018,95,278,138,74
478,13.113,Mon Jul 02 10:44:58.090 2018,94,280,142,74
479,13.125,Mon Jul 02 10:44:58.101 2018,92,283,144,72
480,13.129,Mon Jul 02 10:44:58.105 2018,94,279,137,74
481,13.16,Mon Jul 02 10:44:58.137 2018,90,279,140,72
482,13.164,Mon Jul 02 10:44:58.140 2018,89,282,139,74
483,13.171,Mon Jul 02 10:44:58.148 2018,92,279,139,71
484,13.176,Mon Jul 02 10:44:58.153 2018,92,278,137,73
485,13.183,Mon Jul 02 10:44:58.160 2018,92,277,137,79
486,13.208,Mon Jul 02 10:44:58.184 2018,89,282,139,74
487,13.231,Mon Jul 02 10:44:58.207 2018,93,284,143,75
488,13.257,Mon Jul 02 10:44:58.234 2018,98,280,135,74
489,13.28,Mon Jul 02 10:44:58.257 2018,99,279,128,70
490,13.284,Mon Jul 02 10:44:58.261 2018,94,282,139,68
491,13.329,Mon Jul 02 10:44:58.307 2018,94,281,139,66
492,13.333,Mon Jul 02 10:44:58.310 2018,95,281,140,68
493,13.341,Mon Jul 02 10:44:58.318 2018,94,280,138,72
494,13.344,Mon Jul 02 10:44:58.321 2018,93,279,139,75
495,13.352,Mon Jul 02 10:44:58.329 2018,94,279,139,74
496,13.382,Mon Jul 02 10:44:58.359 2018,98,280,139,73
497,13.393,Mon Jul 02 10:44:58.370 2018,94,279,138,73
498,13.397,Mon Jul 02 10:44:58.375 2018,92,278,139,71
499,13.414,Mon Jul 02 10:44:58.391 2018,95,280,138,74
500,13.419,Mon Jul 02 10:44:58.396 2018,88,276,137,79
501,13.459,Mon Jul 02 10:44:58.436 2018,94,277,134,72
502,13.466,Mon Jul 02 10:44:58.442 2018,94,276,134,73
503,13.476,Mon Jul 02 10:44:58.453 2018,95,276,139,73
504,13.501,Mon Jul 02 10:44:58.478 2018,94,278,134,72
505,13.515,Mon Jul 02 10:44:58.491 2018,95,280,136,78
506,13.532,Mon Jul 02 10:44:58.508 2018,93,278,150,72
507,13.542,Mon Jul 02 10:44:58.519 2018,103,282,139,68
508,13.558,Mon Jul 02 10:44:58.535 2018,90,276,137,73
509,13.568,Mon Jul 02 10:44:58.544 2018,84,276,138,80
510,13.582,Mon Jul 02 10:44:58.559 2018,94,282,140,74
511,13.592,Mon Jul 02 10:44:58.569 2018,94,277,137,75
512,13.614,Mon Jul 02 10:44:58.590 2018,95,276,141,75
513,13.633,Mon Jul 02 10:44:58.610 2018,94,276,136,73
514,13.642,Mon Jul 02 10:44:58.619 2018,96,279,135,68
515,13.665,Mon Jul 02 10:44:58.642 2018,99,279,136,71
516,13.671,Mon Jul 02 10:44:58.648 2018,96,281,139,68
517,13.688,Mon Jul 02 10:44:58.666 2018,93,279,139,71
518,13.707,Mon Jul 02 10:44:58.684 2018,95,279,138,74
519,13.717,Mon Jul 02 10:44:58.694 2018,94,279,139,74
520,13.739,Mon Jul 02 10:44:58.716 2018,93,283,142,72
521,13.75,Mon Jul 02 10:44:58.728 2018,95,280,139,74
522,13.759,Mon Jul 02 10:44:58.737 2018,90,278,146,79
523,13.79,Mon Jul 02 10:44:58.767 2018,91,280,139,74
524,13.8,Mon Jul 02 10:44:58.777 2018,89,278,137,73
525,13.85,Mon Jul 02 10:44:58.826 2018,94,279,136,73
526,13.861,Mon Jul 02 10:44:58.837 2018,94,278,137,75
527,13.867,Mon Jul 02 10:44:58.844 2018,95,277,143,74
528,13.886,Mon Jul 02 10:44:58.863 2018,94,276,134,72
529,13.904,Mon Jul 02 10:44:58.880 2018,94,280,135,67
530,13.907,Mon Jul 02 10:44:58.884 2018,94,280,134,72
531,13.911,Mon Jul 02 10:44:58.887 2018,95,279,138,70
532,13.927,Mon Jul 02 10:44:58.903 2018,94,280,138,68
533,13.977,Mon Jul 02 10:44:58.954 2018,95,279,140,75
534,13.984,Mon Jul 02 10:44:58.960 2018,95,279,138,72
535,13.987,Mon Jul 02 10:44:58.964 2018,95,280,140,74
536,13.99,Mon Jul 02 10:44:58.967 2018,94,280,138,73
537,14.013,Mon Jul 02 10:44:58.990 2018,90,279,144,78
538,14.029,Mon Jul 02 10:44:59.006 2018,88,282,138,74
539,14.041,Mon Jul 02 10:44:59.018 2018,92,278,139,71
540,14.053,Mon Jul 02 10:44:59.030 2018,95,280,139,74
541,14.06,Mon Jul 02 10:44:59.037 2018,92,277,136,79
542,14.075,Mon Jul 02 10:44:59.052 2018,95,280,139,74
543,14.093,Mon Jul 02 10:44:59.070 2018,94,280,135,73
544,14.11,Mon Jul 02 10:44:59.088 2018,97,277,140,74
545,14.128,Mon Jul 02 10:44:59.105 2018,93,279,137,79
546,14.134,Mon Jul 02 10:44:59.112 2018,91,280,137,74
547,14.159,Mon Jul 02 10:44:59.136 2018,95,280,139,72
548,14.169,Mon Jul 02 10:44:59.146 2018,95,280,138,79
549,14.189,Mon Jul 02 10:44:59.167 2018,95,280,138,72
550,14.202,Mon Jul 02 10:44:59.179 2018,94,279,144,72
551,14.217,Mon Jul 02 10:44:59.193 2018,98,280,139,73
552,14.239,Mon Jul 02 10:44:59.216 2018,92,280,144,75
553,14.246,Mon Jul 02 10:44:59.222 2018,94,280,139,73
554,14.273,Mon Jul 02 10:44:59.249 2018,92,278,135,71
555,14.292,Mon Jul 02 10:44:59.268 2018,94,279,139,74
556,14.295,Mon Jul 02 10:44:59.272 2018,92,277,137,79
557,14.312,Mon Jul 02 10:44:59.288 2018,96,276,140,74
558,14.327,Mon Jul 02 10:44:59.304 2018,94,284,143,74
559,14.345,Mon Jul 02 10:44:59.322 2018,96,282,139,74
560,14.361,Mon Jul 02 10:44:59.338 2018,98,280,129,72
561,14.379,Mon Jul 02 10:44:59.355 2018,95,280,139,75
562,14.396,Mon Jul 02 10:44:59.373 2018,95,280,138,68
563,14.412,Mon Jul 02 10:44:59.389 2018,96,281,137,74
564,14.429,Mon Jul 02 10:44:59.406 2018,92,279,138,80
565,14.448,Mon Jul 02 10:44:59.425 2018,94,282,139,73
566,14.471,Mon Jul 02 10:44:59.448 2018,97,280,139,74
567,14.489,Mon Jul 02 10:44:59.466 2018,91,279,137,75
568,14.515,Mon Jul 02 10:44:59.492 2018,98,281,138,74
569,14.521,Mon Jul 02 10:44:59.498 2018,92,279,139,71
570,14.535,Mon Jul 02 10:44:59.513 2018,94,279,135,75
571,14.548,Mon Jul 02 10:44:59.525 2018,89,276,138,79
572,14.56,Mon Jul 02 10:44:59.538 2018,89,282,139,74
573,14.565,Mon Jul 02 10:44:59.543 2018,93,272,134,73
574,14.578,Mon Jul 02 10:44:59.555 2018,99,280,139,74
575,14.589,Mon Jul 02 10:44:59.566 2018,94,280,136,72
576,14.613,Mon Jul 02 10:44:59.590 2018,99,276,139,74
577,14.624,Mon Jul 02 10:44:59.601 2018,93,279,151,79
578,14.639,Mon Jul 02 10:44:59.616 2018,103,283,136,78
579,14.655,Mon Jul 02 10:44:59.632 2018,95,280,138,74
580,14.667,Mon Jul 02 10:44:59.643 2018,88,278,138,73
581,14.684,Mon Jul 02 10:44:59.661 2018,97,281,139,74
582,14.702,Mon Jul 02 10:44:59.678 2018,94,278,137,75
583,14.712,Mon Jul 02 10:44:59.689 2018,92,282,139,74
584,14.74,Mon Jul 02 10:44:59.717 2018,94,277,134,72
585,14.756,Mon Jul 02 10:44:59.733 2018,95,280,133,75
586,14.771,Mon Jul 02 10:44:59.748 2018,94,279,134,70
587,14.778,Mon Jul 02 10:44:59.755 2018,96,279,134,75
588,14.803,Mon Jul 02 10:44:59.780 2018,94,280,138,70
589,14.814,Mon Jul 02 10:44:59.791 2018,95,277,138,73
590,14.833,Mon Jul 02 10:44:59.810 2018,92,279,138,79
591,14.844,Mon Jul 02 10:44:59.821 2018,93,283,139,74
592,14.856,Mon Jul 02 10:44:59.833 2018,95,280,138,74
593,14.877,Mon Jul 02 10:44:59.854 2018,90,279,144,78
594,14.894,Mon Jul 02 10:44:59.871 2018,91,277,137,73
595,14.903,Mon Jul 02 10:44:59.880 2018,83,278,137,71
596,14.92,Mon Jul 02 10:44:59.898 2018,95,280,138,73
597,14.932,Mon Jul 02 10:44:59.909 2018,92,277,136,77
598,14.947,Mon Jul 02 10:44:59.924 2018,94,277,142,74
599,14.968,Mon Jul 02 10:44:59.944 2018,94,279,135,73
600,14.981,Mon Jul 02 10:44:59.957 2018,94,276,138,74
601,15.02,Mon Jul 02 10:44:59.997 2018,93,279,137,79
602,15.032,Mon Jul 02 10:45:00.008 2018,91,280,135,75
603,15.04,Mon Jul 02 10:45:00.017 2018,94,280,139,72
604,15.048,Mon Jul 02 10:45:00.025 2018,95,276,138,72
605,15.054,Mon Jul 02 10:45:00.031 2018,95,279,140,72
606,15.072,Mon Jul 02 10:45:00.048 2018,92,284,145,72
607,15.151,Mon Jul 02 10:45:00.128 2018,94,279,143,73
608,15.168,Mon Jul 02 10:45:00.145 2018,92,278,144,72
609,15.173,Mon Jul 02 10:45:00.150 2018,94,279,139,79
610,15.182,Mon Jul 02 10:45:00.159 2018,92,277,139,71
611,15.211,Mon Jul 02 10:45:00.188 2018,88,281,139,73
612,15.262,Mon Jul 02 10:45:00.239 2018,95,279,140,74
613,15.267,Mon Jul 02 10:45:00.244 2018,89,281,139,74
614,15.278,Mon Jul 02 10:45:00.255 2018,94,276,135,73
615,15.283,Mon Jul 02 10:45:00.260 2018,98,278,139,75
616,15.288,Mon Jul 02 10:45:00.265 2018,93,279,129,72
617,15.324,Mon Jul 02 10:45:00.302 2018,100,277,142,74
618,15.329,Mon Jul 02 10:45:00.306 2018,95,279,139,75
619,15.335,Mon Jul 02 10:45:00.311 2018,89,278,139,82
620,15.339,Mon Jul 02 10:45:00.316 2018,90,280,139,74
621,15.344,Mon Jul 02 10:45:00.320 2018,84,277,138,80
622,15.357,Mon Jul 02 10:45:00.334 2018,89,280,139,74
623,15.392,Mon Jul 02 10:45:00.368 2018,94,276,137,73
624,15.437,Mon Jul 02 10:45:00.413 2018,93,280,136,72
625,15.442,Mon Jul 02 10:45:00.419 2018,94,280,134,72
626,15.448,Mon Jul 02 10:45:00.425 2018,99,281,139,75
627,15.468,Mon Jul 02 10:45:00.444 2018,94,280,133,68
628,15.483,Mon Jul 02 10:45:00.460 2018,94,280,139,74
629,15.487,Mon Jul 02 10:45:00.464 2018,94,281,140,64
630,15.495,Mon Jul 02 10:45:00.471 2018,95,279,139,69
631,15.503,Mon Jul 02 10:45:00.480 2018,94,281,140,75
632,15.507,Mon Jul 02 10:45:00.484 2018,92,283,137,74
633,15.516,Mon Jul 02 10:45:00.493 2018,97,281,139,73
634,15.519,Mon Jul 02 10:45:00.496 2018,90,280,146,80
635,15.534,Mon Jul 02 10:45:00.511 2018,95,281,139,79
636,15.547,Mon Jul 02 10:45:00.524 2018,88,280,138,80
637,15.557,Mon Jul 02 10:45:00.534 2018,95,280,137,87
638,15.588,Mon Jul 02 10:45:00.566 2018,94,275,137,74
639,15.592,Mon Jul 02 10:45:00.569 2018,94,282,138,74
640,15.603,Mon Jul 02 10:45:00.581 2018,94,280,133,72
641,15.63,Mon Jul 02 10:45:00.607 2018,95,282,134,77
642,15.638,Mon Jul 02 10:45:00.615 2018,94,281,132,70
643,15.655,Mon Jul 02 10:45:00.633 2018,94,282,139,75
644,15.666,Mon Jul 02 10:45:00.643 2018,94,281,139,68
645,15.681,Mon Jul 02 10:45:00.658 2018,94,281,139,74
646,15.7,Mon Jul 02 10:45:00.677 2018,96,281,139,76
647,15.724,Mon Jul 02 10:45:00.701 2018,93,283,139,75
648,15.734,Mon Jul 02 10:45:00.710 2018,99,281,139,77
649,15.755,Mon Jul 02 10:45:00.732 2018,90,280,144,79
650,15.771,Mon Jul 02 10:45:00.748 2018,95,281,139,73
651,15.779,Mon Jul 02 10:45:00.756 2018,83,280,137,71
652,15.817,Mon Jul 02 10:45:00.794 2018,92,283,139,74
653,15.826,Mon Jul 02 10:45:00.803 2018,96,276,136,75
654,15.834,Mon Jul 02 10:45:00.811 2018,95,278,133,72
655,15.844,Mon Jul 02 10:45:00.821 2018,99,280,136,73
656,15.857,Mon Jul 02 10:45:00.833 2018,98,278,142,73
657,15.87,Mon Jul 02 10:45:00.847 2018,99,281,128,68
658,15.89,Mon Jul 02 10:45:00.867 2018,98,279,142,74
659,15.901,Mon Jul 02 10:45:00.878 2018,93,281,143,70
660,15.922,Mon Jul 02 10:45:00.899 2018,95,283,140,74
661,15.933,Mon Jul 02 10:45:00.910 2018,95,282,138,72
662,15.948,Mon Jul 02 10:45:00.925 2018,95,282,138,74
663,15.97,Mon Jul 02 10:45:00.947 2018,97,282,139,79
664,15.977,Mon Jul 02 10:45:00.954 2018,92,283,139,72
665,16.003,Mon Jul 02 10:45:00.980 2018,95,283,138,74
666,16.018,Mon Jul 02 10:45:00.995 2018,92,281,139,71
667,16.055,Mon Jul 02 10:45:01.032 2018,95,283,139,73
668,16.066,Mon Jul 02 10:45:01.043 2018,94,280,137,75
669,16.088,Mon Jul 02 10:45:01.064 2018,89,284,139,74
670,16.103,Mon Jul 02 10:45:01.080 2018,95,280,133,73
671,16.11,Mon Jul 02 10:45:01.087 2018,97,279,141,74
672,16.125,Mon Jul 02 10:45:01.101 2018,94,282,133,72
673,16.13,Mon Jul 02 10:45:01.107 2018,91,283,135,74
674,16.152,Mon Jul 02 10:45:01.129 2018,94,282,138,72
675,16.157,Mon Jul 02 10:45:01.134 2018,95,284,138,78
676,16.165,Mon Jul 02 10:45:01.142 2018,95,282,138,72
677,16.186,Mon Jul 02 10:45:01.162 2018,93,286,139,74
678,16.198,Mon Jul 02 10:45:01.175 2018,89,281,138,73
679,16.232,Mon Jul 02 10:45:01.209 2018,92,282,139,75
680,16.242,Mon Jul 02 10:45:01.219 2018,95,282,139,78
681,16.252,Mon Jul 02 10:45:01.229 2018,92,281,139,71
682,16.266,Mon Jul 02 10:45:01.243 2018,94,283,139,74
683,16.281,Mon Jul 02 10:45:01.258 2018,89,279,137,79
684,16.29,Mon Jul 02 10:45:01.267 2018,89,285,138,74
685,16.314,Mon Jul 02 10:45:01.291 2018,93,284,142,74
686,16.329,Mon Jul 02 10:45:01.306 2018,93,282,135,69
687,16.34,Mon Jul 02 10:45:01.317 2018,93,287,137,72
688,16.355,Mon Jul 02 10:45:01.333 2018,95,283,139,75
689,16.365,Mon Jul 02 10:45:01.343 2018,94,283,138,69
690,16.394,Mon Jul 02 10:45:01.371 2018,95,281,138,72
691,16.401,Mon Jul 02 10:45:01.378 2018,94,282,138,68
692,16.44,Mon Jul 02 10:45:01.417 2018,93,284,142,69
693,16.459,Mon Jul 02 10:45:01.435 2018,95,283,139,74
694,16.469,Mon Jul 02 10:45:01.446 2018,93,282,135,79
695,16.478,Mon Jul 02 10:45:01.454 2018,96,282,139,77
696,16.483,Mon Jul 02 10:45:01.459 2018,90,281,143,75
697,16.5,Mon Jul 02 10:45:01.477 2018,98,283,139,73
698,16.514,Mon Jul 02 10:45:01.490 2018,92,280,137,80
699,16.528,Mon Jul 02 10:45:01.505 2018,94,280,133,73
700,16.543,Mon Jul 02 10:45:01.520 2018,93,276,134,72
701,16.555,Mon Jul 02 10:45:01.532 2018,95,283,138,73
702,16.573,Mon Jul 02 10:45:01.550 2018,97,283,130,72
703,16.584,Mon Jul 02 10:45:01.561 2018,95,282,139,74
704,16.6,Mon Jul 02 10:45:01.577 2018,94,282,151,79
705,16.619,Mon Jul 02 10:45:01.596 2018,101,286,136,78
706,16.635,Mon Jul 02 10:45:01.612 2018,95,281,139,74
707,16.652,Mon Jul 02 10:45:01.629 2018,83,281,138,73
708,16.67,Mon Jul 02 10:45:01.647 2018,92,284,139,73
709,16.689,Mon Jul 02 10:45:01.666 2018,94,280,136,75
710,16.697,Mon Jul 02 10:45:01.674 2018,95,282,141,75
711,16.722,Mon Jul 02 10:45:01.699 2018,95,280,134,73
712,16.73,Mon Jul 02 10:45:01.708 2018,99,279,143,74
713,16.745,Mon Jul 02 10:45:01.723 2018,94,282,133,70
714,16.754,Mon Jul 02 10:45:01.731 2018,96,282,134,74
715,16.784,Mon Jul 02 10:45:01.762 2018,95,285,137,64
716,16.8,Mon Jul 02 10:45:01.777 2018,95,281,139,74
717,16.853,Mon Jul 02 10:45:01.829 2018,95,282,142,74
718,16.891,Mon Jul 02 10:45:01.868 2018,93,287,145,72
719,16.897,Mon Jul 02 10:45:01.874 2018,99,282,139,73
720,16.903,Mon Jul 02 10:45:01.880 2018,89,281,144,78
721,16.908,Mon Jul 02 10:45:01.885 2018,89,285,138,74
722,16.925,Mon Jul 02 10:45:01.902 2018,92,281,140,71
723,16.935,Mon Jul 02 10:45:01.912 2018,95,282,140,74
724,16.946,Mon Jul 02 10:45:01.923 2018,96,280,137,75
725,16.959,Mon Jul 02 10:45:01.935 2018,90,284,139,74
726,16.964,Mon Jul 02 10:45:01.941 2018,94,279,135,73
727,16.978,Mon Jul 02 10:45:01.954 2018,95,279,141,74
728,17.003,Mon Jul 02 10:45:01.980 2018,94,282,132,72
729,17.009,Mon Jul 02 10:45:01.986 2018,100,280,142,75
730,17.025,Mon Jul 02 10:45:02.002 2018,99,282,139,73
731,17.034,Mon Jul 02 10:45:02.011 2018,91,282,143,81
732,17.049,Mon Jul 02 10:45:02.026 2018,99,282,139,73
733,17.084,Mon Jul 02 10:45:02.061 2018,88,280,138,80
734,17.106,Mon Jul 02 10:45:02.084 2018,89,282,135,74
735,17.117,Mon Jul 02 10:45:02.094 2018,94,278,136,73
736,17.123,Mon Jul 02 10:45:02.100 2018,96,283,139,74
737,17.13,Mon Jul 02 10:45:02.107 2018,94,280,134,72
738,17.147,Mon Jul 02 10:45:02.124 2018,100,280,143,75
739,17.156,Mon Jul 02 10:45:02.133 2018,94,282,140,74
740,17.174,Mon Jul 02 10:45:02.152 2018,92,283,141,72
741,17.205,Mon Jul 02 10:45:02.181 2018,95,281,138,78
742,17.215,Mon Jul 02 10:45:02.191 2018,92,280,139,71
743,17.25,Mon Jul 02 10:45:02.226 2018,95,281,138,74
744,17.258,Mon Jul 02 10:45:02.234 2018,93,279,137,79
745,17.263,Mon Jul 02 10:45:02.240 2018,96,277,139,74
746,17.27,Mon Jul 02 10:45:02.247 2018,95,280,139,73
747,17.281,Mon Jul 02 10:45:02.257 2018,95,277,139,74
748,17.299,Mon Jul 02 10:45:02.275 2018,94,281,134,74
749,17.309,Mon Jul 02 10:45:02.286 2018,101,277,140,74
750,17.329,Mon Jul 02 10:45:02.306 2018,88,280,138,73
751,17.348,Mon Jul 02 10:45:02.325 2018,90,280,143,79
752,17.352,Mon Jul 02 10:45:02.329 2018,97,280,139,74
753,17.371,Mon Jul 02 10:45:02.348 2018,88,278,138,74
754,17.386,Mon Jul 02 10:45:02.363 2018,94,277,143,74
755,17.401,Mon Jul 02 10:45:02.378 2018,95,275,137,73
756,17.445,Mon Jul 02 10:45:02.422 2018,94,282,140,73
757,17.453,Mon Jul 02 10:45:02.430 2018,94,280,136,73
758,17.457,Mon Jul 02 10:45:02.434 2018,94,280,143,74
759,17.501,Mon Jul 02 10:45:02.479 2018,94,280,133,69
760,17.514,Mon Jul 02 10:45:02.492 2018,96,281,134,76
761,17.525,Mon Jul 02 10:45:02.502 2018,94,281,139,64
762,17.541,Mon Jul 02 10:45:02.518 2018,95,279,139,71
763,17.553,Mon Jul 02 10:45:02.530 2018,95,281,139,72
764,17.564,Mon Jul 02 10:45:02.542 2018,92,283,142,72
765,17.573,Mon Jul 02 10:45:02.550 2018,95,281,139,74
766,17.581,Mon Jul 02 10:45:02.557 2018,87,280,146,79
767,17.604,Mon Jul 02 10:45:02.581 2018,95,280,139,73
768,17.616,Mon Jul 02 10:45:02.592 2018,88,279,138,73
769,17.626,Mon Jul 02 10:45:02.603 2018,95,280,139,74
770,17.642,Mon Jul 02 10:45:02.619 2018,93,276,137,75
771,17.652,Mon Jul 02 10:45:02.628 2018,92,282,140,74
772,17.681,Mon Jul 02 10:45:02.658 2018,94,276,134,73
773,17.693,Mon Jul 02 10:45:02.670 2018,99,277,143,74
774,17.715,Mon Jul 02 10:45:02.691 2018,95,280,134,72
775,17.733,Mon Jul 02 10:45:02.710 2018,94,282,139,75
776,17.739,Mon Jul 02 10:45:02.716 2018,94,280,139,72
777,17.744,Mon Jul 02 10:45:02.721 2018,94,281,140,74
778,17.765,Mon Jul 02 10:45:02.742 2018,91,280,139,72
779,17.792,Mon Jul 02 10:45:02.769 2018,92,283,144,72
780,17.798,Mon Jul 02 10:45:02.775 2018,94,280,140,75
781,17.803,Mon Jul 02 10:45:02.780 2018,90,279,139,74
782,17.83,Mon Jul 02 10:45:02.807 2018,90,276,138,73
783,17.84,Mon Jul 02 10:45:02.817 2018,83,277,139,71
784,17.85,Mon Jul 02 10:45:02.827 2018,95,279,139,74
785,17.877,Mon Jul 02 10:45:02.854 2018,94,274,138,75
786,17.886,Mon Jul 02 10:45:02.863 2018,92,278,139,73
787,17.905,Mon Jul 02 10:45:02.883 2018,93,275,136,72
788,17.914,Mon Jul 02 10:45:02.892 2018,95,275,141,74
789,17.937,Mon Jul 02 10:45:02.915 2018,93,278,134,72
790,17.953,Mon Jul 02 10:45:02.929 2018,91,279,139,68
791,17.967,Mon Jul 02 10:45:02.944 2018,93,278,139,72
792,17.986,Mon Jul 02 10:45:02.962 2018,95,277,139,72
793,17.992,Mon Jul 02 10:45:02.969 2018,93,278,139,72
794,18.008,Mon Jul 02 10:45:02.985 2018,93,282,143,75
795,18.03,Mon Jul 02 10:45:03.007 2018,94,278,139,79
796,18.058,Mon Jul 02 10:45:03.035 2018,92,278,144,75
797,18.064,Mon Jul 02 10:45:03.041 2018,93,274,143,74
798,18.074,Mon Jul 02 10:45:03.051 2018,90,276,139,71
799,18.095,Mon Jul 02 10:45:03.072 2018,95,278,139,74
800,18.102,Mon Jul 02 10:45:03.078 2018,92,275,138,79
801,18.123,Mon Jul 02 10:45:03.100 2018,91,275,134,73
802,18.139,Mon Jul 02 10:45:03.116 2018,91,272,135,73
803,18.148,Mon Jul 02 10:45:03.125 2018,90,277,136,68
804,18.174,Mon Jul 02 10:45:03.151 2018,92,277,134,72
805,18.178,Mon Jul 02 10:45:03.155 2018,87,277,139,72
806,18.199,Mon Jul 02 10:45:03.176 2018,104,280,140,72
807,18.214,Mon Jul 02 10:45:03.192 2018,87,277,143,75
808,18.232,Mon Jul 02 10:45:03.209 2018,96,277,139,74
809,18.247,Mon Jul 02 10:45:03.224 2018,80,275,139,76
810,18.258,Mon Jul 02 10:45:03.235 2018,92,276,137,72
811,18.275,Mon Jul 02 10:45:03.253 2018,92,276,138,79
812,18.293,Mon Jul 02 10:45:03.270 2018,92,279,141,73
813,18.303,Mon Jul 02 10:45:03.280 2018,96,276,136,72
814,18.328,Mon Jul 02 10:45:03.304 2018,92,278,139,75
815,18.361,Mon Jul 02 10:45:03.337 2018,91,278,134,69
816,18.375,Mon Jul 02 10:45:03.352 2018,96,280,140,71
817,18.388,Mon Jul 02 10:45:03.365 2018,97,277,139,68
818,18.394,Mon Jul 02 10:45:03.371 2018,91,277,140,71
